,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Micos13,0.292102372,-0.00740238,0.241,0.253,1,0,Micos13
Ift27,0.292111586,0.021059455,0.167,0.162,1,0,Ift27
Gm10044,0.292203468,0.00345323,0.004,0.003,1,0,Gm10044
Tsen34,0.292360551,0.020782594,0.212,0.208,1,0,Tsen34
Hmgcl,0.293027278,-0.00869584,0.078,0.084,1,0,Hmgcl
Rhog,0.29331082,0.045063796,0.109,0.105,1,0,Rhog
Homez,0.293415263,0.006966,0.005,0.004,1,0,Homez
Tpd52l1,0.293667016,-0.006593949,0.002,0.003,1,0,Tpd52l1
Zfp677,0.293692111,0.002916956,0.015,0.017,1,0,Zfp677
Gm49322,0.293736227,0.002781437,0.012,0.01,1,0,Gm49322
Rnf123,0.293777025,-0.00562276,0.002,0.003,1,0,Rnf123
Timmdc1,0.293854248,-0.001827752,0.045,0.049,1,0,Timmdc1
Gm37215,0.294122949,-0.004983832,0.002,0.003,1,0,Gm37215
Gm42047,0.294241056,0.014748347,0.04,0.043,1,0,Gm42047
3110053B16Rik,0.294358963,-0.003285891,0.002,0.003,1,0,3110053B16Rik
Cdv3,0.294367199,-0.032105529,0.195,0.203,1,0,Cdv3
Tmed2,0.294562417,-0.018237558,0.395,0.407,1,0,Tmed2
Snx14,0.294699138,-0.002305852,0.059,0.064,1,0,Snx14
Gm5492,0.294728243,-0.000349546,0.005,0.007,1,0,Gm5492
Hsdl2,0.294745572,-0.002936865,0.073,0.069,1,0,Hsdl2
Srsf6,0.294760007,-0.00266361,0.325,0.341,1,0,Srsf6
Gm48146,0.294821561,0.006283584,0.007,0.006,1,0,Gm48146
Ccdc93,0.294860635,0.019098268,0.045,0.042,1,0,Ccdc93
Exd1,0.294861764,0.010842662,0.006,0.005,1,0,Exd1
Nedd1,0.29487014,-0.001577641,0.032,0.035,1,0,Nedd1
Slc39a8,0.294970691,0.014352721,0.013,0.011,1,0,Slc39a8
Med23,0.295168563,0.027282583,0.036,0.033,1,0,Med23
Gm8130,0.295235583,-0.008964906,0.034,0.038,1,0,Gm8130
Slc15a4,0.295310095,-0.011588275,0.031,0.035,1,0,Slc15a4
3110009E18Rik,0.295372672,0.003947121,0.028,0.025,1,0,3110009E18Rik
Saal1,0.295873276,0.003775949,0.034,0.038,1,0,Saal1
Fundc1,0.295925484,0.016941522,0.106,0.102,1,0,Fundc1
Ints10,0.296196759,-0.003550595,0.045,0.049,1,0,Ints10
6720464F23Rik,0.296200428,-0.00409624,0.015,0.013,1,0,6720464F23Rik
Avl9,0.296206873,0.014980398,0.035,0.032,1,0,Avl9
Tsnax,0.296276905,-0.010887971,0.114,0.121,1,0,Tsnax
Mybbp1a,0.296490362,-0.014619611,0.182,0.191,1,0,Mybbp1a
Xkr4,0.296667298,0.010784405,0.003,0.002,1,0,Xkr4
Tk2,0.296901616,-0.016708252,0.031,0.035,1,0,Tk2
Clstn3,0.296944625,-0.006747899,0.001,0.001,1,0,Clstn3
Klhl35,0.2970281,0.00391874,0.003,0.002,1,0,Klhl35
Tpte,0.297079057,-0.00300579,0.001,0.001,1,0,Tpte
Atxn1l,0.297158336,0.018248038,0.028,0.025,1,0,Atxn1l
Bbc3,0.297212659,-0.003302456,0.018,0.02,1,0,Bbc3
Gm31356,0.297240428,-0.002962044,0.001,0.001,1,0,Gm31356
Gm9442,0.297267329,-0.001981076,0.001,0.001,1,0,Gm9442
Epcam,0.297267329,-0.00283729,0.001,0.001,1,0,Epcam
Gm4786,0.297374949,-0.001464186,0.001,0.001,1,0,Gm4786
A930003O13Rik,0.297374949,-0.002063436,0.001,0.001,1,0,A930003O13Rik
5830432E09Rik,0.297428768,-0.004096097,0.001,0.001,1,0,5830432E09Rik
Slc25a39,0.297476954,0.048513907,0.186,0.184,1,0,Slc25a39
Upk1a,0.297482595,-0.001441627,0.001,0.001,1,0,Upk1a
Gm17669,0.29766021,0.005057031,0.003,0.002,1,0,Gm17669
Rbm14,0.297806525,-0.014895902,0.035,0.038,1,0,Rbm14
Rpap1,0.297862278,-0.004017717,0.014,0.016,1,0,Rpap1
Wiz,0.297882552,0.003975659,0.029,0.026,1,0,Wiz
Wrap53,0.297966669,-0.0078398,0.01,0.012,1,0,Wrap53
Gm5045,0.298076085,-0.001257018,0.003,0.002,1,0,Gm5045
Trpc1,0.298253281,0.014971783,0.032,0.03,1,0,Trpc1
Gm37795,0.298257022,0.000989155,0.003,0.002,1,0,Gm37795
Tll1,0.298284544,-0.011355059,0.004,0.005,1,0,Tll1
Vps35,0.298490417,0.028076519,0.218,0.215,1,0,Vps35
Reep4,0.2985478,-0.000754362,0.044,0.048,1,0,Reep4
A130048G24Rik,0.298582892,0.000655549,0.003,0.002,1,0,A130048G24Rik
Tmem67,0.298626468,-0.003910606,0.019,0.021,1,0,Tmem67
Med26,0.298780615,-0.007103875,0.01,0.012,1,0,Med26
Dpf3,0.298898248,-0.006472209,0.003,0.004,1,0,Dpf3
Sphkap,0.298982343,-0.008544528,0.007,0.008,1,0,Sphkap
Tbc1d20,0.299027581,0.026367292,0.203,0.2,1,0,Tbc1d20
Gm13868,0.299217209,-0.001863248,0.003,0.002,1,0,Gm13868
Fxyd7,0.299232412,-0.011990248,0.004,0.005,1,0,Fxyd7
Gm11914,0.299310642,-0.004528904,0.005,0.006,1,0,Gm11914
Prep,0.299321364,0.009038894,0.052,0.057,1,0,Prep
Acin1,0.29953211,-0.017444016,0.551,0.544,1,0,Acin1
Pkn1,0.299668237,0.007171057,0.03,0.028,1,0,Pkn1
Rps27l,0.299694916,-0.050436103,0.507,0.506,1,0,Rps27l
Gm4258,0.299726945,-0.005289591,0.004,0.005,1,0,Gm4258
Trim13,0.299764312,-0.003918523,0.011,0.013,1,0,Trim13
Gm43668,0.299849385,-0.003999121,0.004,0.006,1,0,Gm43668
Gm42726,0.300041771,0.003373209,0.011,0.013,1,0,Gm42726
Xpa,0.300164136,0.030816795,0.101,0.097,1,0,Xpa
Zfp992,0.300186768,0.005429428,0.01,0.008,1,0,Zfp992
Gm7467,0.30020305,-0.001535382,0.003,0.004,1,0,Gm7467
Zkscan6,0.300216313,-0.005713388,0.016,0.018,1,0,Zkscan6
Syn1,0.300314809,-0.00422222,0.004,0.005,1,0,Syn1
Cux1,0.300514256,-0.053121592,0.08,0.085,1,0,Cux1
Gdap2,0.300566615,-0.001339192,0.038,0.041,1,0,Gdap2
Gm44187,0.300823073,-0.007026343,0.004,0.005,1,0,Gm44187
Zfp658,0.300837591,-0.007777889,0.003,0.004,1,0,Zfp658
Srebf1,0.300862351,0.009725782,0.084,0.08,1,0,Srebf1
Prss36,0.30099843,0.00130924,0.01,0.012,1,0,Prss36
Pcdhb7,0.30100563,-0.005070043,0.004,0.005,1,0,Pcdhb7
Gm7984,0.301052712,-0.00460182,0.001,0.002,1,0,Gm7984
9430081H08Rik,0.301060382,-0.008499457,0.004,0.006,1,0,9430081H08Rik
Gm14966,0.301061179,-0.00788625,0.003,0.004,1,0,Gm14966
Zdhhc18,0.301116025,0.008088213,0.038,0.042,1,0,Zdhhc18
Gm47806,0.301507909,-0.002990933,0.001,0.002,1,0,Gm47806
Gm37738,0.301608125,0.004655803,0.004,0.003,1,0,Gm37738
Egr4,0.301877573,0.005696372,0.004,0.003,1,0,Egr4
Tmf1,0.301937946,-0.019906548,0.237,0.247,1,0,Tmf1
Gm12583,0.301939714,-0.00429602,0.004,0.005,1,0,Gm12583
Gm16133,0.302334938,-0.004405604,0.003,0.004,1,0,Gm16133
Gm5611,0.302403288,-0.005790155,0.007,0.008,1,0,Gm5611
Ccdc142os,0.30258565,0.002854713,0.001,0.002,1,0,Ccdc142os
Gigyf2,0.302610452,-0.021720897,0.209,0.219,1,0,Gigyf2
Gm8960,0.302649052,-0.001352722,0.003,0.004,1,0,Gm8960
Dnaaf3,0.302706954,-0.001778247,0.004,0.005,1,0,Dnaaf3
Agbl3,0.303021644,0.004919659,0.015,0.017,1,0,Agbl3
Tnfsf10,0.303031329,-0.001841869,0.003,0.004,1,0,Tnfsf10
Hoxd9,0.303179514,0.002404415,0.004,0.003,1,0,Hoxd9
Cnp,0.303213063,-0.068667503,0.038,0.035,1,0,Cnp
Gm12366,0.303359772,0.004161469,0.003,0.004,1,0,Gm12366
Smarcc1,0.303360763,0.045543565,0.221,0.219,1,0,Smarcc1
Traf3ip2,0.303534906,-0.019417171,0.035,0.038,1,0,Traf3ip2
Gm37607,0.303562319,-0.006773093,0.006,0.008,1,0,Gm37607
Traf7,0.303780667,0.034822953,0.104,0.1,1,0,Traf7
Gm8971,0.303819961,0.008754793,0.026,0.029,1,0,Gm8971
Ccdc88c,0.303846028,-0.000549721,0.008,0.007,1,0,Ccdc88c
Apol7a,0.303946032,0.000197016,0.003,0.004,1,0,Apol7a
E2f6,0.304006248,-0.004836403,0.03,0.033,1,0,E2f6
Zfp93,0.30402572,0.000485405,0.004,0.005,1,0,Zfp93
Grk5,0.304111308,-0.007400261,0.066,0.071,1,0,Grk5
Paxx,0.30448998,-0.012444038,0.073,0.078,1,0,Paxx
Gm4950,0.304570998,-0.005045094,0.008,0.01,1,0,Gm4950
Pms2,0.304769623,0.002002488,0.014,0.017,1,0,Pms2
E330034L11Rik,0.304985126,0.014236718,0.015,0.013,1,0,E330034L11Rik
Casp7,0.305216724,-0.000765126,0.019,0.021,1,0,Casp7
Cry1,0.305263965,-0.018064565,0.075,0.08,1,0,Cry1
Nbas,0.305287405,0.003029268,0.06,0.065,1,0,Nbas
Fzd2,0.305505452,-0.015812442,0.125,0.133,1,0,Fzd2
Tlr3,0.305732856,0.010978449,0.031,0.028,1,0,Tlr3
Uhrf1bp1,0.306132119,-0.00019708,0.01,0.011,1,0,Uhrf1bp1
Rsph9,0.306368231,-0.012297009,0.021,0.023,1,0,Rsph9
Zfp346,0.306431278,-0.008967295,0.017,0.019,1,0,Zfp346
Vps26b,0.306455045,-0.00101668,0.058,0.062,1,0,Vps26b
Mtrr,0.306514379,0.016394656,0.021,0.018,1,0,Mtrr
Slc35b4,0.306521248,0.035742192,0.052,0.049,1,0,Slc35b4
Gm37768,0.307042246,0.004735489,0.003,0.002,1,0,Gm37768
Vamp3,0.307182974,0.029718923,0.137,0.134,1,0,Vamp3
Nup62,0.307298946,0.011937363,0.058,0.063,1,0,Nup62
Dmxl1,0.307428786,0.017695462,0.086,0.082,1,0,Dmxl1
Gm7589,0.307694891,0.004142216,0.003,0.002,1,0,Gm7589
Lpcat4,0.30770401,0.006820708,0.009,0.008,1,0,Lpcat4
Gm12618,0.30788702,0.003674087,0.003,0.002,1,0,Gm12618
Ulk4,0.307950347,0.013701847,0.008,0.006,1,0,Ulk4
Mrs2,0.307980792,-0.007431941,0.038,0.042,1,0,Mrs2
Gm48025,0.308412642,0.001351641,0.006,0.005,1,0,Gm48025
Gabpb2,0.308670122,0.01109151,0.117,0.113,1,0,Gabpb2
Hnrnpll,0.308721945,0.006555443,0.095,0.101,1,0,Hnrnpll
Spata6,0.308846899,-0.011941971,0.051,0.055,1,0,Spata6
Gm50402,0.308887369,0.00114547,0.003,0.002,1,0,Gm50402
Ganc,0.309442981,0.009642364,0.044,0.041,1,0,Ganc
Hdac3,0.309662478,0.020174443,0.075,0.072,1,0,Hdac3
Nt5c2,0.309672908,-0.01627249,0.065,0.069,1,0,Nt5c2
Btbd6,0.309810114,-0.001488584,0.015,0.017,1,0,Btbd6
R3hcc1l,0.309912209,-0.017128396,0.051,0.055,1,0,R3hcc1l
Rtl6,0.310105538,0.00572629,0.008,0.006,1,0,Rtl6
Mettl23,0.310155872,0.0141782,0.083,0.089,1,0,Mettl23
Ankrd2,0.310334076,-0.033980127,0.001,0.002,1,0,Ankrd2
Gm42725,0.310651957,-0.007940673,0.001,0.002,1,0,Gm42725
Strada,0.311202048,-0.004055364,0.021,0.023,1,0,Strada
Mas1,0.311208765,-0.003371257,0.001,0.002,1,0,Mas1
Ube3c,0.311293799,0.004611828,0.08,0.076,1,0,Ube3c
Ifit1bl1,0.311407785,-0.001623628,0.001,0.002,1,0,Ifit1bl1
Glud-ps,0.311527237,-0.001539987,0.001,0.002,1,0,Glud-ps
Tmem14c,0.311612076,0.008221904,0.225,0.237,1,0,Tmem14c
Gm5867,0.311686553,-0.002289391,0.001,0.002,1,0,Gm5867
2300009A05Rik,0.311728355,-0.005218555,0.04,0.044,1,0,2300009A05Rik
BC051226,0.311742319,0.001838749,0.017,0.015,1,0,BC051226
Man1b1,0.311759937,0.026790208,0.081,0.077,1,0,Man1b1
Trp53inp2,0.312097622,0.013136336,0.065,0.061,1,0,Trp53inp2
Chmp2a,0.312235813,0.001213048,0.343,0.338,1,0,Chmp2a
Srsf1,0.312263519,-0.007592142,0.117,0.123,1,0,Srsf1
Ndufaf2,0.312450685,0.008107579,0.148,0.157,1,0,Ndufaf2
Trir,0.312684049,-0.013621655,0.229,0.239,1,0,Trir
Ubqln4,0.313094978,0.033054879,0.046,0.043,1,0,Ubqln4
Dis3l,0.313179999,0.002308093,0.032,0.035,1,0,Dis3l
Pask,0.313229464,-0.005875206,0.015,0.017,1,0,Pask
Rbm34,0.313275754,0.015214019,0.117,0.113,1,0,Rbm34
Rad51b,0.313323561,-0.009036102,0.019,0.021,1,0,Rad51b
Dlst,0.313436854,0.007670552,0.145,0.153,1,0,Dlst
8030423F21Rik,0.313553958,0.005772955,0.003,0.003,1,0,8030423F21Rik
Acss2,0.313592839,-0.010900087,0.026,0.028,1,0,Acss2
Bloc1s2,0.313977052,0.018558613,0.071,0.077,1,0,Bloc1s2
Ormdl2,0.313979086,-0.007925157,0.007,0.009,1,0,Ormdl2
Bmi1,0.3143035,0.002870627,0.059,0.063,1,0,Bmi1
Gm43216,0.314408316,0.003887683,0.003,0.003,1,0,Gm43216
Tmem185b,0.314518613,0.002750416,0.04,0.043,1,0,Tmem185b
Tm2d3,0.314706129,0.035442897,0.105,0.101,1,0,Tm2d3
Gmeb1,0.314710081,-0.01055786,0.037,0.04,1,0,Gmeb1
Dop1b,0.314760368,0.013929569,0.029,0.027,1,0,Dop1b
Zcwpw2,0.314889762,-0.000249796,0.007,0.006,1,0,Zcwpw2
G3bp1,0.314890986,0.012451531,0.225,0.221,1,0,G3bp1
Car11,0.314911303,-0.008428562,0.018,0.02,1,0,Car11
Nrf1,0.315022289,0.003358313,0.049,0.053,1,0,Nrf1
Gm20302,0.315247406,-5.41E-05,0.003,0.003,1,0,Gm20302
Ssx2ip,0.315256771,0.017948177,0.05,0.047,1,0,Ssx2ip
Zfp865,0.315963426,0.022462643,0.035,0.032,1,0,Zfp865
Spg7,0.315987777,0.004953126,0.097,0.103,1,0,Spg7
Phka2,0.316116428,-0.008292046,0.016,0.019,1,0,Phka2
Gpr153,0.316157696,0.027723137,0.092,0.088,1,0,Gpr153
Mkln1,0.316715414,0.004472391,0.168,0.163,1,0,Mkln1
Paip2b,0.316810509,-0.019456101,0.025,0.028,1,0,Paip2b
Grik5,0.316826197,-0.001683732,0.037,0.034,1,0,Grik5
Wac,0.316875956,0.029053432,0.151,0.148,1,0,Wac
Aaas,0.317046535,0.002118767,0.024,0.026,1,0,Aaas
Zfr,0.317092466,-0.037421681,0.328,0.339,1,0,Zfr
Acsl6,0.317292531,-0.008462938,0.002,0.002,1,0,Acsl6
Smarca5-ps,0.317415465,0.004451257,0.005,0.004,1,0,Smarca5-ps
Gm43857,0.31758589,0.001239092,0.005,0.004,1,0,Gm43857
Bdh1,0.317846556,-0.006379602,0.002,0.002,1,0,Bdh1
Gm10263,0.317913799,0.004226006,0.005,0.004,1,0,Gm10263
Tmem251,0.317993616,0.000214987,0.052,0.056,1,0,Tmem251
Gm19337,0.318260778,0.000494091,0.002,0.002,1,0,Gm19337
Dnd1,0.318267274,-0.003536567,0.002,0.002,1,0,Dnd1
Tma7-ps,0.318324673,-0.003401229,0.002,0.002,1,0,Tma7-ps
Mcmdc2,0.318324673,-0.005052914,0.002,0.002,1,0,Mcmdc2
Irgq,0.318434191,0.022303566,0.035,0.032,1,0,Irgq
Morc1,0.318554336,-0.002492366,0.002,0.002,1,0,Morc1
Gm6155,0.318650061,-0.003016003,0.002,0.002,1,0,Gm6155
Dazap2,0.318701446,-0.015519365,0.202,0.211,1,0,Dazap2
Gm45137,0.318732213,-7.91E-05,0.002,0.002,1,0,Gm45137
Ddb2,0.318803261,-0.004697426,0.002,0.002,1,0,Ddb2
Gm18867,0.318975667,-0.002320251,0.002,0.002,1,0,Gm18867
Gm42587,0.319039917,-0.000356598,0.002,0.002,1,0,Gm42587
Trappc2l,0.319085621,0.004494979,0.17,0.179,1,0,Trappc2l
Fbxl19,0.319220772,-0.005528856,0.016,0.019,1,0,Fbxl19
Glmn,0.319240884,0.011738348,0.045,0.042,1,0,Glmn
Ica1,0.319263148,-0.001825362,0.002,0.002,1,0,Ica1
Wdr63,0.319397363,0.000198945,0.002,0.002,1,0,Wdr63
Gm14853,0.319421462,-0.002091977,0.005,0.006,1,0,Gm14853
Gm8692,0.319470271,0.006902182,0.008,0.006,1,0,Gm8692
Gm12254,0.319799541,0.023706367,0.072,0.068,1,0,Gm12254
Gm6564,0.320043898,-0.003382322,0.001,0.001,1,0,Gm6564
Slc35a5,0.320216365,-0.011631567,0.05,0.054,1,0,Slc35a5
Gpld1,0.320248371,-0.004720946,0.001,0.001,1,0,Gpld1
Far1os,0.320273936,-0.0023468,0.001,0.001,1,0,Far1os
Slamf1,0.320273936,-0.003022005,0.001,0.001,1,0,Slamf1
Gm8369,0.32037621,-0.000984324,0.001,0.001,1,0,Gm8369
Pomgnt2,0.320403665,-0.007079512,0.018,0.02,1,0,Pomgnt2
Gm49249,0.320427355,-0.001642476,0.001,0.001,1,0,Gm49249
Lilr4b,0.320427355,-0.002700982,0.001,0.001,1,0,Lilr4b
Gm6788,0.320478506,-0.001000053,0.001,0.001,1,0,Gm6788
Gm5599,0.320478506,-0.003312389,0.001,0.001,1,0,Gm5599
Gm26911,0.320504083,-0.001502358,0.001,0.001,1,0,Gm26911
Gm7556,0.320529662,-0.002406227,0.001,0.001,1,0,Gm7556
1700007K13Rik,0.320529662,-0.002882314,0.001,0.001,1,0,1700007K13Rik
Gm37964,0.320555241,-0.00148796,0.001,0.001,1,0,Gm37964
Syt12,0.320606405,-0.002407632,0.001,0.001,1,0,Syt12
Gm49886,0.320657574,-0.002199732,0.001,0.001,1,0,Gm49886
9530034E10Rik,0.320708749,-0.000600429,0.001,0.001,1,0,9530034E10Rik
Gm43110,0.320811114,-0.001609304,0.001,0.001,1,0,Gm43110
Asic1,0.320862304,-0.000680996,0.001,0.001,1,0,Asic1
Gm16141,0.3209391,-0.001579067,0.001,0.001,1,0,Gm16141
4930478K11Rik,0.320964701,0.00166558,0.001,0.001,1,0,4930478K11Rik
Gm37637,0.320964701,-0.000275562,0.001,0.001,1,0,Gm37637
Gm42872,0.320990303,0.001414673,0.001,0.001,1,0,Gm42872
Ly6g5b,0.320990303,-0.000711294,0.001,0.001,1,0,Ly6g5b
Zbtb8os,0.321114726,0.022222279,0.073,0.07,1,0,Zbtb8os
Gm14305,0.321638334,-0.005709383,0.02,0.022,1,0,Gm14305
5730409E04Rik,0.321817519,0.029745227,0.055,0.052,1,0,5730409E04Rik
Dnaic2,0.321870848,0.012415608,0.011,0.009,1,0,Dnaic2
Tax1bp3,0.321965982,-0.004846037,0.018,0.02,1,0,Tax1bp3
H2-K2,0.322157319,-0.008590532,0.015,0.017,1,0,H2-K2
Spats2,0.32226509,-0.003236084,0.074,0.079,1,0,Spats2
Usp20,0.32266393,0.001803181,0.01,0.011,1,0,Usp20
D830050J10Rik,0.322791873,0.008847123,0.021,0.018,1,0,D830050J10Rik
Klhdc2,0.322860066,0.016701946,0.161,0.171,1,0,Klhdc2
Cox15,0.322883828,0.021707994,0.03,0.027,1,0,Cox15
Sf3a1,0.322927842,0.009257814,0.091,0.087,1,0,Sf3a1
Dph3,0.322981898,0.002464236,0.203,0.2,1,0,Dph3
Mgat4b,0.323019682,0.019476597,0.057,0.053,1,0,Mgat4b
Gramd1c,0.323079603,-0.006267018,0.005,0.006,1,0,Gramd1c
Gm8186,0.323159278,0.02382218,0.04,0.037,1,0,Gm8186
Lin37,0.323250814,-0.012840684,0.032,0.035,1,0,Lin37
D130020L05Rik,0.323351415,0.001689192,0.008,0.01,1,0,D130020L05Rik
Gm43660,0.323552699,0.002949584,0.008,0.006,1,0,Gm43660
Mrip-ps,0.323637502,-0.004494846,0.002,0.003,1,0,Mrip-ps
Actr3,0.323667331,0.005738454,0.282,0.293,1,0,Actr3
mt-Tr,0.323674349,-0.004524393,0.002,0.003,1,0,mt-Tr
BC017158,0.323708129,-0.005058318,0.034,0.038,1,0,BC017158
mt-Ti,0.323807356,0.003050252,0.004,0.003,1,0,mt-Ti
D430040D24Rik,0.323823146,-0.008977593,0.005,0.006,1,0,D430040D24Rik
Gm50432,0.323913917,-0.002570723,0.002,0.003,1,0,Gm50432
Srsf12,0.323950784,-0.005364602,0.002,0.003,1,0,Srsf12
Derl1,0.323968541,0.021383302,0.203,0.214,1,0,Derl1
Vrk3,0.323981112,-0.006524036,0.05,0.054,1,0,Vrk3
Ifit1bl2,0.324010308,0.003427693,0.004,0.003,1,0,Ifit1bl2
Rps3a3,0.324011241,0.028824873,0.075,0.072,1,0,Rps3a3
Tnfrsf26,0.324042964,-0.003106527,0.002,0.003,1,0,Tnfrsf26
1110002L01Rik,0.32407984,-0.004401787,0.002,0.003,1,0,1110002L01Rik
D330050I16Rik,0.324264264,-0.000604788,0.002,0.003,1,0,D330050I16Rik
Lcat,0.324308559,-0.00742238,0.007,0.008,1,0,Lcat
BC106175,0.324374951,-0.001754611,0.002,0.003,1,0,BC106175
Lrba,0.324458912,-0.003446855,0.031,0.034,1,0,Lrba
Dqx1,0.32447498,-0.012059535,0.005,0.006,1,0,Dqx1
Megf11,0.324670237,-0.00108741,0.002,0.003,1,0,Megf11
Pcdhb4,0.32470716,-0.000438362,0.002,0.003,1,0,Pcdhb4
Por,0.324754318,-0.054433658,0.124,0.129,1,0,Por
Ppp1r8,0.324828817,0.005416625,0.043,0.047,1,0,Ppp1r8
Hdac1,0.324925298,-0.014821744,0.253,0.264,1,0,Hdac1
Pttg1ip,0.325015706,-0.043380462,0.313,0.324,1,0,Pttg1ip
Gm6733,0.325064223,-0.005712258,0.008,0.01,1,0,Gm6733
Gnai3,0.325097258,0.003956502,0.216,0.228,1,0,Gnai3
Atg3,0.325118696,0.00880365,0.215,0.211,1,0,Atg3
Sox4,0.325128111,0.005539682,0.194,0.204,1,0,Sox4
Gm30025,0.32535987,-0.00034175,0.031,0.028,1,0,Gm30025
Map3k6,0.325431519,-0.005403098,0.026,0.024,1,0,Map3k6
Snx30,0.325524349,-0.005011896,0.035,0.038,1,0,Snx30
Stxbp4,0.325536841,0.006728954,0.04,0.037,1,0,Stxbp4
Fars2,0.325580197,0.029287516,0.043,0.04,1,0,Fars2
Ass1,0.325586886,-0.006799702,0.03,0.033,1,0,Ass1
Slc12a8,0.325628162,0.006425451,0.009,0.007,1,0,Slc12a8
Atxn7l3b,0.325661848,-0.04919,0.417,0.429,1,0,Atxn7l3b
Ptbp1,0.325685981,-0.004544933,0.048,0.051,1,0,Ptbp1
Gm48804,0.325967773,0.003654911,0.003,0.002,1,0,Gm48804
Gm8430,0.326273795,0.005751784,0.064,0.068,1,0,Gm8430
Mbd6,0.326298863,-0.000767526,0.031,0.034,1,0,Mbd6
Tgm4,0.32632201,0.001812013,0.003,0.002,1,0,Tgm4
Rsph10b,0.326570125,0.005513403,0.003,0.002,1,0,Rsph10b
Pfkfb2,0.326731854,-0.008934722,0.008,0.009,1,0,Pfkfb2
Cep120,0.326822656,0.019798283,0.065,0.07,1,0,Cep120
Sh3rf1,0.326914085,-0.015629205,0.021,0.023,1,0,Sh3rf1
Gm43329,0.327087355,0.002306601,0.007,0.006,1,0,Gm43329
Tprkb,0.327194259,-0.006745951,0.104,0.11,1,0,Tprkb
Pf4,0.327292821,-0.004297306,0.004,0.006,1,0,Pf4
Scaf1,0.327651522,0.022126704,0.08,0.076,1,0,Scaf1
Cdc34,0.327889584,-0.00204757,0.05,0.054,1,0,Cdc34
Cage1,0.327995908,0.001896614,0.005,0.004,1,0,Cage1
Pip5k1a,0.328086964,0.020655165,0.128,0.125,1,0,Pip5k1a
Lyz1,0.328113284,0.004280486,0.002,0.002,1,0,Lyz1
Stk35,0.328215751,0.024947359,0.044,0.041,1,0,Stk35
Gm47272,0.328529262,0.002417234,0.002,0.002,1,0,Gm47272
Kcnj2,0.328723595,-0.028017833,0.006,0.007,1,0,Kcnj2
Prkaca,0.328743561,0.024789623,0.081,0.077,1,0,Prkaca
Gm11672,0.328923662,0.002372275,0.002,0.002,1,0,Gm11672
Gm49971,0.329120977,0.001406788,0.002,0.002,1,0,Gm49971
Gm12854,0.329383708,0.00054043,0.013,0.015,1,0,Gm12854
Zfp983,0.329422054,-0.005758875,0.015,0.017,1,0,Zfp983
Iars,0.329434537,0.025036501,0.057,0.054,1,0,Iars
6030400A10Rik,0.329735969,0.009477609,0.009,0.008,1,0,6030400A10Rik
Kdr,0.330027795,-0.025447703,0.039,0.042,1,0,Kdr
Tpd52l2,0.330260103,-0.028420415,0.285,0.295,1,0,Tpd52l2
Ppip5k1,0.330636745,0.004606488,0.011,0.01,1,0,Ppip5k1
A730020M07Rik,0.33073349,0.004467862,0.011,0.009,1,0,A730020M07Rik
Thada,0.331037001,0.001472459,0.013,0.014,1,0,Thada
Armc6,0.331169281,0.009382202,0.026,0.029,1,0,Armc6
Gm48690,0.331202421,-0.000408699,0.002,0.003,1,0,Gm48690
Slc44a3,0.331399977,-0.00203278,0.002,0.003,1,0,Slc44a3
Zfp655,0.331415047,-0.002461312,0.06,0.065,1,0,Zfp655
Gm45338,0.331442934,-0.001225046,0.002,0.003,1,0,Gm45338
5530400K19Rik,0.331458845,-0.00623844,0.002,0.003,1,0,5530400K19Rik
Tktl1,0.331751295,-0.002218907,0.004,0.005,1,0,Tktl1
Acer3,0.331879289,0.017775469,0.06,0.057,1,0,Acer3
Gm13342,0.332061915,0.001483982,0.002,0.003,1,0,Gm13342
Fam151b,0.332174903,0.005026233,0.006,0.005,1,0,Fam151b
2310015A10Rik,0.332252468,-0.015012222,0.012,0.014,1,0,2310015A10Rik
Pecam1,0.332265685,-0.004008722,0.006,0.005,1,0,Pecam1
Acbd6,0.332642715,-0.004885513,0.11,0.116,1,0,Acbd6
Gse1,0.332677406,-0.003292576,0.008,0.009,1,0,Gse1
Fbxo30,0.332791699,-0.03138353,0.105,0.11,1,0,Fbxo30
Tdg-ps,0.332887518,-0.00750208,0.003,0.004,1,0,Tdg-ps
Rnls,0.33311644,-0.005352956,0.002,0.003,1,0,Rnls
Psmc1,0.333141506,0.010744866,0.324,0.32,1,0,Psmc1
Rictor,0.333149294,0.01602618,0.066,0.063,1,0,Rictor
Usp25,0.333199724,-0.019696986,0.149,0.156,1,0,Usp25
Slc25a12,0.333243869,0.011956064,0.068,0.065,1,0,Slc25a12
Pgap2,0.333253114,0.020168541,0.116,0.112,1,0,Pgap2
Ptgfrn,0.33330557,0.028113746,0.29,0.288,1,0,Ptgfrn
Usp49,0.333388779,0.014063975,0.015,0.013,1,0,Usp49
Mrpl40,0.333585053,-0.003244726,0.128,0.136,1,0,Mrpl40
Rpl29-ps2,0.333689542,-0.004715416,0.003,0.004,1,0,Rpl29-ps2
Zscan20,0.333861349,-0.004629755,0.003,0.003,1,0,Zscan20
Copg1,0.333960132,0.052884987,0.196,0.194,1,0,Copg1
Gm5055,0.333968377,0.001799536,0.004,0.005,1,0,Gm5055
Fam199x,0.334238748,0.017181717,0.026,0.024,1,0,Fam199x
