,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Mymk.3,0.110166843,-0.054754544,0.002,0.004,1,3,Mymk
Bbs12.3,0.110273909,-0.014733906,0.002,0.004,1,3,Bbs12
Atpsckmt.3,0.110281768,-0.053528226,0.051,0.061,1,3,Atpsckmt
Epb41l3.3,0.110412164,-0.115273128,0.146,0.157,1,3,Epb41l3
Gm15551.3,0.110480698,-0.015828254,0.004,0.007,1,3,Gm15551
Atp6v1e1.3,0.110553548,-0.16521559,0.292,0.294,1,3,Atp6v1e1
Mrpl9.3,0.110574376,-0.009830084,0.076,0.066,1,3,Mrpl9
Zswim7.3,0.110653349,-0.04544235,0.025,0.032,1,3,Zswim7
Myzap.3,0.110839694,-0.030719454,0.011,0.016,1,3,Myzap
Pprc1.3,0.11092764,-0.011802923,0.075,0.064,1,3,Pprc1
Rnf180.3,0.110941779,-0.012049377,0.002,0.005,1,3,Rnf180
Rpl7.3,0.110999454,-0.081107024,0.795,0.73,1,3,Rpl7
Stom.3,0.111053569,0.004204973,0.05,0.041,1,3,Stom
Ralgps1.3,0.111151659,-0.02797402,0.008,0.013,1,3,Ralgps1
Runx2os1.3,0.111191243,-0.009315309,0.004,0.007,1,3,Runx2os1
Gm4258.3,0.111201692,-0.011277798,0.002,0.005,1,3,Gm4258
Helb.3,0.111403161,-0.025216155,0.036,0.028,1,3,Helb
Atp5l.3,0.11143181,-0.00750636,0.06,0.05,1,3,Atp5l
Fam131b.3,0.111437437,-0.002173124,0.002,0.004,1,3,Fam131b
Snrpc.3,0.111470706,-0.058221355,0.251,0.225,1,3,Snrpc
March7.3,0.111502524,-0.019025736,0.174,0.156,1,3,7-Mar
Actr10.3,0.111511835,-0.088894821,0.205,0.183,1,3,Actr10
Chchd6.3,0.111568884,-0.047370393,0.059,0.07,1,3,Chchd6
Cat.3,0.111654645,0.003897224,0.133,0.119,1,3,Cat
Car11.3,0.111702138,-0.040534651,0.014,0.02,1,3,Car11
Npm1.3,0.111734248,-0.048246972,0.703,0.623,1,3,Npm1
Rbmx.3,0.111821662,-0.056501347,0.053,0.062,1,3,Rbmx
Gm15590.3,0.111891504,0.005500892,0.008,0.005,1,3,Gm15590
Rce1.3,0.111948516,-0.004898182,0.077,0.067,1,3,Rce1
Gm4950.3,0.112074595,0.009399739,0.013,0.009,1,3,Gm4950
Hivep2.3,0.112126573,-0.027995845,0.194,0.176,1,3,Hivep2
Aspa.3,0.112184711,-0.065732363,0.014,0.02,1,3,Aspa
Eif1ax.3,0.112224385,-0.035114056,0.209,0.188,1,3,Eif1ax
Pnn.3,0.112229333,-0.200423467,0.397,0.387,1,3,Pnn
R3hcc1.3,0.112248436,-0.028696734,0.075,0.065,1,3,R3hcc1
Dnajc13.3,0.112354175,-0.023280693,0.138,0.123,1,3,Dnajc13
Sept5.3,0.112385256,0.010414648,0.018,0.013,1,3,5-Sep
Alkbh7.3,0.112399543,-0.059046221,0.051,0.06,1,3,Alkbh7
Gm2415.3,0.112454924,0.007487188,0.005,0.003,1,3,Gm2415
Insyn1.3,0.112532164,0.003445464,0.028,0.022,1,3,Insyn1
Zfp772.3,0.112605843,0.007845263,0.019,0.014,1,3,Zfp772
Cox5b.3,0.112655286,-0.09017697,0.47,0.42,1,3,Cox5b
Flrt2.3,0.112837381,-0.016626999,0.262,0.239,1,3,Flrt2
Plekhn1.3,0.11287376,0.002402375,0.039,0.032,1,3,Plekhn1
Gm13436.3,0.113002171,-0.018828659,0.136,0.121,1,3,Gm13436
Vsig10l.3,0.113049635,-0.005815323,0.001,0.004,1,3,Vsig10l
Gm4478.3,0.113081902,-0.005077282,0,0.002,1,3,Gm4478
Gm14121.3,0.113081903,-0.002858267,0,0.002,1,3,Gm14121
Gm5809.3,0.113081903,-0.002990687,0,0.002,1,3,Gm5809
Gm13750.3,0.113081903,-0.003559284,0,0.002,1,3,Gm13750
Nppb.3,0.113081903,-0.0038971,0,0.002,1,3,Nppb
Gm4035.3,0.113081903,-0.004126079,0,0.002,1,3,Gm4035
Hyal3.3,0.113081903,-0.005049581,0,0.002,1,3,Hyal3
Cfap157.3,0.113081903,-0.00522283,0,0.002,1,3,Cfap157
Pcdhb10.3,0.113081903,-0.005480432,0,0.002,1,3,Pcdhb10
Gm44436.3,0.113081903,-0.005584776,0,0.002,1,3,Gm44436
Notum.3,0.113081903,-0.006233937,0,0.002,1,3,Notum
Gm11963.3,0.113081903,-0.006263619,0,0.002,1,3,Gm11963
A930003A15Rik.3,0.113081903,-0.006296845,0,0.002,1,3,A930003A15Rik
Gm48314.3,0.113081903,-0.006361025,0,0.002,1,3,Gm48314
Folr1.3,0.113081903,-0.007353226,0,0.002,1,3,Folr1
Fsd2.3,0.113081903,-0.01165324,0,0.002,1,3,Fsd2
Gm37063.3,0.113094591,0.009543802,0.005,0.003,1,3,Gm37063
Banf2os.3,0.11327182,0.004104127,0.002,0.001,1,3,Banf2os
Trrap.3,0.113275406,-0.062495887,0.056,0.065,1,3,Trrap
Frmpd2.3,0.113366924,0.008378315,0.002,0.001,1,3,Frmpd2
Gm3745.3,0.113366924,0.006746799,0.002,0.001,1,3,Gm3745
Gm22716.3,0.113366924,0.005570318,0.002,0.001,1,3,Gm22716
Cavin4.3,0.113390199,-0.029986335,0.003,0.006,1,3,Cavin4
Bdp1.3,0.113413644,-0.042816963,0.213,0.193,1,3,Bdp1
Gm15790.3,0.113443052,0.005861688,0.002,0.001,1,3,Gm15790
Uckl1os.3,0.113443052,0.004019126,0.002,0.001,1,3,Uckl1os
Guf1.3,0.113467419,-0.005864078,0.073,0.063,1,3,Guf1
Gm26670.3,0.113519221,0.004339796,0.002,0.001,1,3,Gm26670
Gm42798.3,0.113544223,0.029580674,0.007,0.004,1,3,Gm42798
Gm9801.3,0.11355732,0.004322502,0.002,0.001,1,3,Gm9801
Gm16102.3,0.113576374,0.004451067,0.002,0.001,1,3,Gm16102
Laptm4b.3,0.113588623,-0.029059946,0.114,0.1,1,3,Laptm4b
Eva1a.3,0.113652613,0.00436087,0.002,0.001,1,3,Eva1a
Insl6.3,0.113652613,0.002413716,0.002,0.001,1,3,Insl6
Gzmc.3,0.113709819,0.001420915,0.002,0.001,1,3,Gzmc
Rtca.3,0.113743594,0.01467595,0.086,0.075,1,3,Rtca
Smyd3.3,0.113758165,0.000647538,0.032,0.025,1,3,Smyd3
Tmem116.3,0.113786128,0.000721531,0.002,0.001,1,3,Tmem116
Gm9894.3,0.113824298,0.001383109,0.002,0.001,1,3,Gm9894
Rnf17.3,0.113873415,0.011852297,0.007,0.004,1,3,Rnf17
Hmgxb4.3,0.113900274,-0.027589929,0.098,0.085,1,3,Hmgxb4
Gm12758.3,0.113900668,-0.000150685,0.002,0.001,1,3,Gm12758
AK157302.3,0.113957972,0.000722001,0.002,0.001,1,3,AK157302
Slc25a17.3,0.114048004,-0.035312579,0.124,0.11,1,3,Slc25a17
Gm7289.3,0.11411112,-0.008666837,0.001,0.003,1,3,Gm7289
Gm42047.3,0.114112551,-0.015989597,0.05,0.042,1,3,Gm42047
5730414N17Rik.3,0.114223379,0.006218959,0.007,0.004,1,3,5730414N17Rik
Batf2.3,0.114296333,-0.00925785,0.001,0.003,1,3,Batf2
Gm21781.3,0.114313506,2.78E-05,0.007,0.004,1,3,Gm21781
Gm42829.3,0.114313592,0.003921779,0.016,0.012,1,3,Gm42829
Gm7407.3,0.114337137,-0.003317431,0.005,0.003,1,3,Gm7407
Krtcap3.3,0.114402276,-0.007432516,0.001,0.003,1,3,Krtcap3
Cmtm6.3,0.114415302,-0.049787577,0.099,0.086,1,3,Cmtm6
Eci3.3,0.114503959,0.006596482,0.007,0.004,1,3,Eci3
9630002D21Rik.3,0.114587861,-0.005640747,0.001,0.003,1,3,9630002D21Rik
1700099I09Rik.3,0.114601126,-0.004149737,0.001,0.003,1,3,1700099I09Rik
4833411C07Rik.3,0.114613454,-0.021038,0.004,0.007,1,3,4833411C07Rik
Tmem91.3,0.114634413,0.003720168,0.007,0.004,1,3,Tmem91
Gnb1l.3,0.114675257,0.00632306,0.016,0.011,1,3,Gnb1l
Mterf2.3,0.114714487,0.0063728,0.012,0.008,1,3,Mterf2
Psmd2.3,0.114724296,-0.04513176,0.269,0.241,1,3,Psmd2
1500011B03Rik.3,0.114772325,-0.064087961,0.063,0.073,1,3,1500011B03Rik
Slc35g1.3,0.114808329,-0.014532776,0.005,0.008,1,3,Slc35g1
Zc3h13.3,0.114820546,-0.068077502,0.306,0.277,1,3,Zc3h13
Akap11.3,0.11487815,-0.015530529,0.123,0.109,1,3,Akap11
Nudt22.3,0.11493452,-0.00792127,0.024,0.019,1,3,Nudt22
Neurl2.3,0.115006344,-0.000209681,0.007,0.004,1,3,Neurl2
Gm13056.3,0.115058642,0.010879031,0.005,0.003,1,3,Gm13056
Gm34678.3,0.115118458,0.00543327,0.004,0.002,1,3,Gm34678
Gm43766.3,0.115162608,0.007180617,0.004,0.002,1,3,Gm43766
1700052K11Rik.3,0.115191328,0.004630384,0.014,0.01,1,3,1700052K11Rik
Prkar1a.3,0.115258657,-0.189346892,0.353,0.347,1,3,Prkar1a
Gm26930.3,0.11529514,0.001098049,0.004,0.002,1,3,Gm26930
Rab11fip5.3,0.115315293,0.0098557,0.101,0.089,1,3,Rab11fip5
Braf.3,0.1153191,-0.032927449,0.097,0.085,1,3,Braf
4930563E22Rik.3,0.115339344,0.001141081,0.004,0.002,1,3,4930563E22Rik
Gm47076.3,0.115398304,0.004416286,0.004,0.002,1,3,Gm47076
Rrp9.3,0.115437708,-0.042451761,0.034,0.042,1,3,Rrp9
Gm30524.3,0.115457287,0.003073019,0.004,0.002,1,3,Gm30524
Gm38391.3,0.115559812,-0.003912917,0.016,0.012,1,3,Gm38391
2310034G01Rik.3,0.115619612,0.000450346,0.004,0.002,1,3,2310034G01Rik
Tpd52l1.3,0.11563523,0.010649094,0.005,0.003,1,3,Tpd52l1
Pknox2.3,0.115817874,0.006354987,0.019,0.014,1,3,Pknox2
Gm26981.3,0.115950663,0.006099584,0.01,0.006,1,3,Gm26981
Gm8444.3,0.115992129,0.005712381,0.005,0.003,1,3,Gm8444
Zfp821.3,0.116012962,0.008490567,0.024,0.019,1,3,Zfp821
D9Wsu149.3,0.116240581,-0.01085611,0.004,0.007,1,3,D9Wsu149
Notch1.3,0.116304041,-0.0270014,0.005,0.009,1,3,Notch1
Msc.3,0.116473769,-0.026720886,0.036,0.029,1,3,Msc
Hsd17b10.3,0.116502956,-0.019038177,0.164,0.147,1,3,Hsd17b10
A330023F24Rik.3,0.116535283,0.002178275,0.005,0.003,1,3,A330023F24Rik
Morf4l1-ps1.3,0.116607467,0.000782054,0.01,0.006,1,3,Morf4l1-ps1
Kctd14.3,0.116621878,-0.001342764,0.005,0.003,1,3,Kctd14
Ltn1.3,0.116678034,-0.015089949,0.082,0.071,1,3,Ltn1
Fbxo34.3,0.116733729,-0.002667935,0.074,0.064,1,3,Fbxo34
Ddx11.3,0.116890873,-0.01122092,0.004,0.008,1,3,Ddx11
Nit2.3,0.116901742,0.014423741,0.071,0.061,1,3,Nit2
1810059H22Rik.3,0.116930783,-0.008082377,0.012,0.008,1,3,1810059H22Rik
Klc1.3,0.116977494,-0.139002974,0.222,0.231,1,3,Klc1
Tmcc2.3,0.116984597,-0.009687041,0.034,0.027,1,3,Tmcc2
Dctn4.3,0.11702376,-0.038854696,0.176,0.158,1,3,Dctn4
Aph1a.3,0.117129206,0.00229685,0.057,0.048,1,3,Aph1a
Atp13a1.3,0.117180133,-0.001731659,0.065,0.056,1,3,Atp13a1
Arl2bp.3,0.117222449,-0.019159088,0.167,0.15,1,3,Arl2bp
Map2k7.3,0.117226896,-0.013969147,0.097,0.084,1,3,Map2k7
Pcdhb12.3,0.117278533,0.002680868,0.004,0.002,1,3,Pcdhb12
Cabp7.3,0.117305553,0.002912066,0.004,0.002,1,3,Cabp7
Gm26679.3,0.117305553,0.00174721,0.004,0.002,1,3,Gm26679
Gm37742.3,0.117359607,0.002939038,0.004,0.002,1,3,Gm37742
Banf1.3,0.117380936,-0.087632179,0.345,0.307,1,3,Banf1
Abl2.3,0.11755509,-0.095354522,0.114,0.126,1,3,Abl2
Emx2os.3,0.11756182,-0.00812852,0.042,0.035,1,3,Emx2os
Gm9803.3,0.117567765,0.000769949,0.02,0.015,1,3,Gm9803
Gm43923.3,0.117616633,0.000925405,0.004,0.002,1,3,Gm43923
Edc4.3,0.117811955,0.000773046,0.066,0.056,1,3,Edc4
Gm4221.3,0.117819861,-0.001593884,0.004,0.002,1,3,Gm4221
Pus1.3,0.117889773,-0.0495884,0.035,0.043,1,3,Pus1
S1pr1.3,0.117979425,-0.015524073,0.011,0.017,1,3,S1pr1
Xntrpc.3,0.118013958,0.006489866,0.007,0.004,1,3,Xntrpc
Atg16l2.3,0.118134158,0.022048426,0.033,0.027,1,3,Atg16l2
Mt2.3,0.118314128,-0.077879368,0.923,0.854,1,3,Mt2
Ier5l.3,0.118381499,-0.018740766,0.035,0.028,1,3,Ier5l
Ccr2.2,0.11841857,0.003137814,0.001,0,1,3,Ccr2
Stx17.3,0.118589192,-0.033320287,0.075,0.064,1,3,Stx17
Mylk2.3,0.118700713,-0.026470553,0.001,0.004,1,3,Mylk2
St8sia2.3,0.118724081,-0.010807484,0.001,0.004,1,3,St8sia2
Gm49493.3,0.118876063,-0.009613729,0.001,0.004,1,3,Gm49493
Gm8518.3,0.118887761,-0.009851593,0.001,0.004,1,3,Gm8518
Dok6.3,0.118922858,-0.006365972,0.001,0.004,1,3,Dok6
Cdkal1.3,0.118987966,0.007667912,0.034,0.028,1,3,Cdkal1
Itgb6.3,0.119051617,-0.009982561,0.001,0.004,1,3,Itgb6
Ric8a.3,0.119139673,-0.032511893,0.11,0.096,1,3,Ric8a
Pde10a.3,0.119192339,-0.015872141,0.078,0.067,1,3,Pde10a
Capn5.3,0.11941431,0.002888556,0.037,0.03,1,3,Capn5
Gtpbp1.3,0.119435892,-0.007053384,0.03,0.023,1,3,Gtpbp1
Trim3.3,0.11948001,0.005215183,0.058,0.049,1,3,Trim3
Gm8606.3,0.119485517,-0.003901965,0.001,0.004,1,3,Gm8606
Tdrd7.3,0.119494059,-0.003052445,0.054,0.045,1,3,Tdrd7
Myof.3,0.11953229,-0.037996599,0.281,0.256,1,3,Myof
Ercc2.3,0.119720408,0.009719161,0.022,0.017,1,3,Ercc2
Gm31621.3,0.119720573,-0.000802643,0.001,0.004,1,3,Gm31621
Pemt.3,0.119824904,0.004245257,0.013,0.009,1,3,Pemt
Gm5422.3,0.119902442,-0.007307813,0.003,0.006,1,3,Gm5422
Nrbf2.3,0.119945887,-0.0149248,0.083,0.072,1,3,Nrbf2
Tmbim6.3,0.119949171,-0.042222448,0.525,0.475,1,3,Tmbim6
Arl3.3,0.119958517,-0.043575317,0.297,0.267,1,3,Arl3
Camkmt.3,0.119969168,-0.005075083,0.024,0.018,1,3,Camkmt
Fbxl17.3,0.119974744,0.010854191,0.048,0.04,1,3,Fbxl17
Prkar2a.3,0.120029355,-0.044264581,0.124,0.11,1,3,Prkar2a
Ttc8.3,0.120203735,-0.05457533,0.032,0.039,1,3,Ttc8
Fam131a.3,0.12027201,0.002990319,0.015,0.011,1,3,Fam131a
Eldr.3,0.120275232,-0.016842155,0.004,0.007,1,3,Eldr
Gm5525.3,0.120299711,0.004600452,0.006,0.004,1,3,Gm5525
Ywhag.3,0.120537101,-0.150390932,0.237,0.243,1,3,Ywhag
A530083I20Rik.3,0.12055841,-0.003594981,0,0.001,1,3,A530083I20Rik
Gm8883.3,0.12055841,-0.003687895,0,0.001,1,3,Gm8883
Olfr1034.3,0.12055841,-0.004134674,0,0.001,1,3,Olfr1034
4930513N10Rik.3,0.12055841,-0.004608437,0,0.001,1,3,4930513N10Rik
Nxpe2.3,0.12055841,-0.004609372,0,0.001,1,3,Nxpe2
Arhgap27.3,0.12055841,-0.004625612,0,0.001,1,3,Arhgap27
Extl1.3,0.12055841,-0.004632142,0,0.001,1,3,Extl1
Gm13033.3,0.12055841,-0.004712365,0,0.001,1,3,Gm13033
BC025920.3,0.12055841,-0.004828829,0,0.001,1,3,BC025920
Gm19938.3,0.12055841,-0.005385591,0,0.001,1,3,Gm19938
Shd.3,0.12055841,-0.007612033,0,0.001,1,3,Shd
Ccl12.3,0.12055841,-0.0178233,0,0.001,1,3,Ccl12
Trip4.3,0.120632319,0.016423468,0.095,0.083,1,3,Trip4
Actg1.3,0.120652467,-0.035006377,0.228,0.205,1,3,Actg1
Arhgef12.3,0.120717029,-0.07541125,0.27,0.242,1,3,Arhgef12
Psmf1.3,0.120723957,0.01129936,0.062,0.052,1,3,Psmf1
Aldh2.3,0.120863692,-0.068008751,0.516,0.46,1,3,Aldh2
Rom1.3,0.120997956,-0.026444301,0.014,0.019,1,3,Rom1
Siah1a.3,0.121114242,-0.014890698,0.056,0.047,1,3,Siah1a
Hspb6.3,0.12122189,-0.090296672,0.007,0.011,1,3,Hspb6
Cyp2s1.3,0.12143661,-0.007739129,0.001,0.003,1,3,Cyp2s1
Sh3gl2.3,0.121563046,-0.006672979,0.001,0.003,1,3,Sh3gl2
Crot.3,0.12162496,-0.058941543,0.146,0.129,1,3,Crot
Apopt1.3,0.121667739,-0.018587576,0.117,0.104,1,3,Apopt1
Cit.3,0.121933796,0.001885327,0.033,0.026,1,3,Cit
Gm38070.3,0.121960208,-0.025320368,0.013,0.019,1,3,Gm38070
Gripap1.3,0.122068615,-0.031564404,0.121,0.107,1,3,Gripap1
Dynll1.3,0.122167613,-0.021445018,0.763,0.676,1,3,Dynll1
BC065403.3,0.122224323,0.006267919,0.008,0.005,1,3,BC065403
Sall2.3,0.122233968,0.01091108,0.013,0.009,1,3,Sall2
Mtmr3.3,0.122314764,0.006049948,0.065,0.055,1,3,Mtmr3
Kmt5c.3,0.122331467,-0.076847043,0.044,0.052,1,3,Kmt5c
Tlr3.3,0.122356122,-0.033715936,0.023,0.03,1,3,Tlr3
Gm42726.3,0.122357508,-0.008248327,0.017,0.012,1,3,Gm42726
Gm13498.3,0.122398555,-0.010889059,0.002,0.004,1,3,Gm13498
Rps11-ps2.3,0.122465418,-0.020854767,0.01,0.014,1,3,Rps11-ps2
Gm45733.3,0.122484244,-0.011920469,0.002,0.004,1,3,Gm45733
Lamtor4.3,0.122508718,-0.022624684,0.196,0.177,1,3,Lamtor4
Foxk2.3,0.122573617,0.006460989,0.043,0.035,1,3,Foxk2
Amy1.3,0.122644706,0.011262826,0.051,0.043,1,3,Amy1
Trpv2.3,0.122701409,-0.048216888,0.015,0.021,1,3,Trpv2
Fam151b.3,0.122793162,-0.014233184,0.002,0.005,1,3,Fam151b
Sik2.3,0.122811629,-0.011898087,0.034,0.028,1,3,Sik2
Gpc1.3,0.122946659,0.016787172,0.024,0.019,1,3,Gpc1
Rbck1.3,0.122967524,-0.03404787,0.127,0.113,1,3,Rbck1
Zfp707.3,0.122993324,0.006512364,0.009,0.006,1,3,Zfp707
Rps6ka3.3,0.123000925,-0.118078381,0.141,0.151,1,3,Rps6ka3
Clcc1.3,0.123032471,-0.037785403,0.095,0.083,1,3,Clcc1
Tedc1.3,0.123096137,-0.005192471,0.002,0.004,1,3,Tedc1
Dbx2.3,0.123158139,0.014622263,0.018,0.014,1,3,Dbx2
Siah1b.3,0.123161636,-0.019343877,0.005,0.009,1,3,Siah1b
Bri3bp.3,0.123285803,0.006903328,0.074,0.064,1,3,Bri3bp
Tnfrsf10b.3,0.123285823,0.009708659,0.024,0.019,1,3,Tnfrsf10b
Igsf8.3,0.123484404,-0.097233141,0.14,0.151,1,3,Igsf8
Mmp12.3,0.12371313,-0.002536511,0.008,0.005,1,3,Mmp12
1700086O06Rik.3,0.123719659,0.002358179,0.01,0.007,1,3,1700086O06Rik
Gm7600.3,0.1238097,0.005438602,0.01,0.007,1,3,Gm7600
Ppp4r4.3,0.12385971,-0.021737141,0.005,0.008,1,3,Ppp4r4
Noc2l.3,0.123880991,-0.048822247,0.024,0.031,1,3,Noc2l
Atg4c.3,0.123884425,-0.008420674,0.037,0.03,1,3,Atg4c
1700022I11Rik.3,0.123924342,0.002067523,0.008,0.005,1,3,1700022I11Rik
Ccdc42.3,0.123989935,0.009551208,0.01,0.007,1,3,Ccdc42
Fbxw11.3,0.1240245,-0.012471681,0.095,0.084,1,3,Fbxw11
Ndufs3.3,0.124033578,-0.030850748,0.147,0.131,1,3,Ndufs3
Ube2l3.3,0.124201589,-0.046166288,0.29,0.265,1,3,Ube2l3
Zfp157.3,0.124232528,-0.011700417,0.028,0.022,1,3,Zfp157
Scp2-ps2.3,0.124243042,0.000380048,0.009,0.006,1,3,Scp2-ps2
Mapk8ip3.3,0.124334341,-0.078039314,0.071,0.081,1,3,Mapk8ip3
Osbpl5.3,0.124576545,-0.038154498,0.084,0.072,1,3,Osbpl5
Abat.3,0.124621566,-0.016358294,0.024,0.019,1,3,Abat
Mvp.3,0.124628647,-0.105521606,0.153,0.165,1,3,Mvp
Gm3226.3,0.124699648,-0.016488884,0.009,0.014,1,3,Gm3226
Pacs2.3,0.124706623,-0.024781859,0.083,0.072,1,3,Pacs2
Ncor2.3,0.124731573,-0.07003188,0.178,0.159,1,3,Ncor2
Epc2.3,0.124733836,-0.031964606,0.158,0.142,1,3,Epc2
A930004D18Rik.3,0.124756331,0.003789048,0.009,0.006,1,3,A930004D18Rik
Lin37.3,0.124758944,-0.015473646,0.041,0.034,1,3,Lin37
Gm4285.3,0.124790108,-0.004782495,0.022,0.017,1,3,Gm4285
Zfp777.3,0.124792996,-0.026612054,0.011,0.016,1,3,Zfp777
Rtel1.3,0.124816577,0.000914818,0.029,0.023,1,3,Rtel1
Gm17092.3,0.124830699,0.00428898,0.007,0.004,1,3,Gm17092
Ctnnd1.3,0.124880759,-0.007702426,0.11,0.097,1,3,Ctnnd1
Gm17638.3,0.12506925,0.007233435,0.005,0.003,1,3,Gm17638
Rbm41.3,0.12511781,-0.005561856,0.03,0.024,1,3,Rbm41
Ap4s1.3,0.125135908,0.023431911,0.082,0.071,1,3,Ap4s1
Gm10698.3,0.125161614,0.007312598,0.007,0.004,1,3,Gm10698
Cd46.3,0.125209036,-0.001346535,0.009,0.006,1,3,Cd46
Prc1.3,0.125224728,-0.088823663,0.018,0.024,1,3,Prc1
Ang.3,0.12529524,-0.061851938,0.162,0.145,1,3,Ang
Sympk.3,0.12534498,-0.009645072,0.042,0.034,1,3,Sympk
Retreg2.3,0.125348594,-0.019425263,0.092,0.08,1,3,Retreg2
Acrbp.3,0.125419659,0.012099758,0.013,0.009,1,3,Acrbp
4833418N02Rik.3,0.125440319,-0.004861807,0.009,0.006,1,3,4833418N02Rik
Naa60.3,0.125442402,-0.009400036,0.008,0.013,1,3,Naa60
Cyb5d2.3,0.125499711,-0.003767763,0.036,0.029,1,3,Cyb5d2
Tnni1.3,0.125540189,-0.029759289,0.001,0.003,1,3,Tnni1
Gm26511.3,0.125540698,0.008927708,0.005,0.003,1,3,Gm26511
Tvp23a.3,0.125589432,-0.010843241,0.001,0.003,1,3,Tvp23a
Slc7a8.3,0.125692185,-0.033449136,0.01,0.015,1,3,Slc7a8
Gm50340.3,0.125700284,-0.009546272,0.001,0.003,1,3,Gm50340
Fam171a2.3,0.125765758,0.005605714,0.025,0.019,1,3,Fam171a2
Dcaf10.3,0.126017868,-0.017592807,0.074,0.063,1,3,Dcaf10
Brip1.3,0.126102938,-0.007515828,0.005,0.008,1,3,Brip1
Rbbp8.3,0.126190506,-0.083298194,0.094,0.105,1,3,Rbbp8
Gimap6.3,0.126345369,-0.006223911,0.021,0.016,1,3,Gimap6
Nr1h3.3,0.126653714,-0.078013237,0.03,0.037,1,3,Nr1h3
Ddx51.3,0.126797576,0.00117175,0.025,0.02,1,3,Ddx51
D10Wsu102e.3,0.126859414,-0.022482789,0.077,0.067,1,3,D10Wsu102e
Gm12669.3,0.126905446,0.007150261,0.024,0.019,1,3,Gm12669
Gm9118.3,0.126951542,0.001456352,0.04,0.033,1,3,Gm9118
Xkr8.3,0.126995621,-0.024277538,0.009,0.014,1,3,Xkr8
Toe1.3,0.127225008,0.013703579,0.025,0.02,1,3,Toe1
A430090L17Rik.3,0.12728873,-0.018352275,0.005,0.009,1,3,A430090L17Rik
Ablim1.3,0.127439875,-0.172645529,0.359,0.352,1,3,Ablim1
Amd1.3,0.127549702,-0.047217176,0.125,0.111,1,3,Amd1
Dctn3.3,0.127562524,-0.045244549,0.249,0.226,1,3,Dctn3
Zfp473.3,0.127678485,0.0070546,0.003,0.001,1,3,Zfp473
Gm25930.3,0.127696261,0.007623266,0.003,0.001,1,3,Gm25930
Lnx2.3,0.127698608,0.001859706,0.027,0.021,1,3,Lnx2
Phf2.3,0.127847109,-0.042239912,0.125,0.11,1,3,Phf2
Dusp14.3,0.127864902,-0.016781525,0.016,0.022,1,3,Dusp14
Bhlhe41.3,0.127876534,0.00724789,0.04,0.033,1,3,Bhlhe41
Slc15a3.3,0.127879981,-0.019876427,0.01,0.015,1,3,Slc15a3
Rfc5.3,0.12796218,-0.024449714,0.02,0.026,1,3,Rfc5
Ncoa5.3,0.127989339,-0.016060229,0.05,0.042,1,3,Ncoa5
Ccdc117.3,0.128015446,-0.011471328,0.054,0.045,1,3,Ccdc117
Rps2-ps10.3,0.128049551,-0.070542533,0.369,0.331,1,3,Rps2-ps10
Mrps26.3,0.128061548,-0.01649465,0.133,0.12,1,3,Mrps26
Gm44673.3,0.128105628,0.004086839,0.003,0.001,1,3,Gm44673
Plag1.3,0.128176926,0.003956663,0.003,0.001,1,3,Plag1
Gm44775.3,0.128194756,0.003125199,0.003,0.001,1,3,Gm44775
Gm36028.3,0.12823042,0.003383115,0.003,0.001,1,3,Gm36028
Zbtb3.3,0.128248256,0.003388863,0.003,0.001,1,3,Zbtb3
Zfp160.3,0.128252312,-0.020416056,0.053,0.045,1,3,Zfp160
Nmnat3.3,0.128292002,-0.031499092,0.01,0.014,1,3,Nmnat3
Prrt1.3,0.128295028,-0.02071774,0.005,0.009,1,3,Prrt1
Dhx15.3,0.128335771,-0.055434125,0.272,0.246,1,3,Dhx15
Stard8.3,0.128525771,-0.023092211,0.026,0.02,1,3,Stard8
Gm5609.3,0.128551749,0.001228264,0.003,0.001,1,3,Gm5609
Hist1h3c.3,0.12858538,-0.002101938,0,0.001,1,3,Hist1h3c
Gm47205.3,0.12858538,-0.003543554,0,0.001,1,3,Gm47205
Gm34586.3,0.12858538,-0.004093713,0,0.001,1,3,Gm34586
Nod2.3,0.12858538,-0.004584875,0,0.001,1,3,Nod2
Maats1.3,0.12858538,-0.004595971,0,0.001,1,3,Maats1
Gm26070.3,0.12858538,-0.004752496,0,0.001,1,3,Gm26070
Gm31812.3,0.12858538,-0.005092651,0,0.001,1,3,Gm31812
Gm3160.3,0.12858538,-0.005204936,0,0.001,1,3,Gm3160
Gm9484.3,0.12858538,-0.005482602,0,0.001,1,3,Gm9484
Dyrk3.3,0.12858538,-0.005527149,0,0.001,1,3,Dyrk3
Stk33.3,0.12858538,-0.005620061,0,0.001,1,3,Stk33
Gm46447.3,0.12858538,-0.00627606,0,0.001,1,3,Gm46447
Pkib.3,0.12858538,-0.006533728,0,0.001,1,3,Pkib
Slc6a17.3,0.12858538,-0.007125375,0,0.001,1,3,Slc6a17
Gm15915.3,0.12858538,-0.007129787,0,0.001,1,3,Gm15915
A530053G22Rik.3,0.12858538,-0.007656952,0,0.001,1,3,A530053G22Rik
Ms4a8a.3,0.12858538,-0.00892185,0,0.001,1,3,Ms4a8a
Igsf11.3,0.12858538,-0.010668034,0,0.001,1,3,Igsf11
Dusp26.3,0.12858538,-0.010766751,0,0.001,1,3,Dusp26
