,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Fndc1.9,2.26E-13,-0.325428614,0.522,0.663,4.00E-09,9,Fndc1
Ntn1.9,2.38E-13,0.434130924,0.21,0.119,4.21E-09,9,Ntn1
Nfix.9,2.60E-13,0.379502863,0.598,0.525,4.60E-09,9,Nfix
Clip4.9,2.73E-13,-0.285231558,0.066,0.185,4.84E-09,9,Clip4
Aldh1a3.9,3.10E-13,-0.434312016,0.025,0.121,5.48E-09,9,Aldh1a3
Fbn2.9,3.31E-13,-0.290898824,0.013,0.105,5.86E-09,9,Fbn2
Jak1.9,3.33E-13,-0.288101405,0.325,0.498,5.89E-09,9,Jak1
Col1a2.9,3.44E-13,-0.394221524,0.99,0.969,6.09E-09,9,Col1a2
Il13ra1.9,3.49E-13,-0.295242009,0.094,0.222,6.18E-09,9,Il13ra1
Id2.9,3.72E-13,0.495477031,0.335,0.227,6.58E-09,9,Id2
Il18.9,4.30E-13,-0.364205017,0.025,0.121,7.61E-09,9,Il18
Psmb8.9,4.41E-13,-0.291706521,0.085,0.21,7.80E-09,9,Psmb8
Clec9a.9,5.05E-13,0.043859725,0.015,0.002,8.94E-09,9,Clec9a
Plagl1.9,5.46E-13,-0.364277713,0.051,0.159,9.67E-09,9,Plagl1
C1ra.9,5.68E-13,-0.34404813,0.571,0.682,1.01E-08,9,C1ra
Pdlim2.9,5.95E-13,0.365109438,0.256,0.16,1.05E-08,9,Pdlim2
Efhd1.9,6.11E-13,-0.427005489,0.076,0.19,1.08E-08,9,Efhd1
Isg15.9,7.14E-13,-0.485549822,0.077,0.194,1.26E-08,9,Isg15
mt-Nd4.9,7.57E-13,0.245502437,0.742,0.696,1.34E-08,9,mt-Nd4
Grb10.9,7.93E-13,-0.29767066,0.233,0.392,1.40E-08,9,Grb10
Arid5a.9,8.01E-13,-0.360746411,0.102,0.229,1.42E-08,9,Arid5a
Rras2.9,8.91E-13,-0.282049841,0.018,0.109,1.58E-08,9,Rras2
Limch1.9,9.06E-13,-0.467815004,0.031,0.128,1.60E-08,9,Limch1
Trib2.9,9.97E-13,0.183561043,0.076,0.027,1.76E-08,9,Trib2
S100a10.9,1.03E-12,0.232855739,0.856,0.787,1.83E-08,9,S100a10
Lrp6.9,1.05E-12,0.4090416,0.353,0.254,1.86E-08,9,Lrp6
Angptl2.9,1.16E-12,-0.314070043,0.195,0.343,2.05E-08,9,Angptl2
Hes1.9,1.19E-12,0.346315084,0.346,0.234,2.10E-08,9,Hes1
Rpl13.9,1.32E-12,-0.1842727,0.915,0.937,2.35E-08,9,Rpl13
Ifi211.9,1.33E-12,-0.315113912,0.305,0.461,2.36E-08,9,Ifi211
Etf1.9,1.74E-12,-0.277299365,0.171,0.314,3.08E-08,9,Etf1
Grin3a.9,1.78E-12,0.086520482,0.016,0.002,3.15E-08,9,Grin3a
Rps3.9,1.98E-12,-0.214414317,0.811,0.868,3.50E-08,9,Rps3
Mbnl1.9,2.06E-12,0.399682076,0.524,0.453,3.65E-08,9,Mbnl1
Jup.9,2.11E-12,0.276056016,0.131,0.062,3.74E-08,9,Jup
Oaf.9,2.50E-12,-0.316781555,0.251,0.401,4.42E-08,9,Oaf
Lamc1.9,2.62E-12,-0.287326733,0.373,0.526,4.64E-08,9,Lamc1
Hspe1.9,2.75E-12,-0.244124765,0.222,0.378,4.87E-08,9,Hspe1
Rack1.9,2.78E-12,-0.233835316,0.644,0.758,4.92E-08,9,Rack1
Cxcl1.9,2.98E-12,-0.512587843,0.521,0.627,5.28E-08,9,Cxcl1
Cd164.9,3.01E-12,-0.233976153,0.235,0.397,5.33E-08,9,Cd164
Npr3.9,3.38E-12,0.172670457,0.046,0.013,5.98E-08,9,Npr3
Vmp1.9,3.46E-12,-0.24321269,0.136,0.271,6.13E-08,9,Vmp1
Lrrc15.9,3.58E-12,-0.336982249,0.021,0.11,6.34E-08,9,Lrrc15
Proser2.9,3.59E-12,0.060299079,0.013,0.001,6.36E-08,9,Proser2
Rbfox1.9,3.73E-12,0.109960893,0.026,0.005,6.60E-08,9,Rbfox1
Wnt2.9,3.79E-12,-0.301845264,0.013,0.097,6.70E-08,9,Wnt2
Plcb4.9,4.18E-12,-0.32819994,0.138,0.273,7.40E-08,9,Plcb4
Gngt2.9,4.28E-12,-0.312906497,0.028,0.121,7.58E-08,9,Gngt2
Ezr.9,4.52E-12,0.357458856,0.151,0.078,8.00E-08,9,Ezr
Psme2.9,4.74E-12,-0.258091771,0.159,0.301,8.40E-08,9,Psme2
Sbno2.9,4.79E-12,-0.376198295,0.118,0.242,8.48E-08,9,Sbno2
Il1rl2.9,4.82E-12,-0.247937663,0.03,0.124,8.52E-08,9,Il1rl2
Csrnp1.9,4.87E-12,-0.288333536,0.144,0.28,8.62E-08,9,Csrnp1
Aldh1a1.9,5.05E-12,-0.331076192,0.056,0.161,8.93E-08,9,Aldh1a1
Neurl1b.9,5.39E-12,0.123953214,0.028,0.006,9.54E-08,9,Neurl1b
Adam12.9,5.55E-12,-0.230746882,0.028,0.12,9.82E-08,9,Adam12
Col18a1.9,5.97E-12,-0.338440827,0.077,0.19,1.06E-07,9,Col18a1
Id3.9,6.18E-12,0.267377127,0.762,0.676,1.09E-07,9,Id3
Saa3.9,6.33E-12,-1.264061773,0.044,0.143,1.12E-07,9,Saa3
Gpnmb.9,6.63E-12,-0.385614164,0.062,0.168,1.17E-07,9,Gpnmb
Nova1.9,6.95E-12,-0.413126048,0.184,0.314,1.23E-07,9,Nova1
Klf6.9,7.13E-12,-0.222952993,0.521,0.664,1.26E-07,9,Klf6
Srpx2.9,7.24E-12,-0.275082193,0.128,0.26,1.28E-07,9,Srpx2
Npr1.9,7.25E-12,-0.337768521,0.041,0.138,1.28E-07,9,Npr1
Cxcl13.9,8.52E-12,-0.727708406,0.01,0.089,1.51E-07,9,Cxcl13
B3gnt8.9,8.89E-12,0.171463469,0.054,0.017,1.57E-07,9,B3gnt8
Itga6.9,9.67E-12,0.176224482,0.038,0.009,1.71E-07,9,Itga6
Akr1c18.9,1.05E-11,-0.45400627,0.003,0.077,1.87E-07,9,Akr1c18
Cotl1.9,1.15E-11,-0.238260668,0.049,0.151,2.03E-07,9,Cotl1
Egfr.9,1.21E-11,-0.243714785,0.181,0.324,2.14E-07,9,Egfr
Trim30d.9,1.21E-11,-0.252799993,0.016,0.1,2.14E-07,9,Trim30d
Dact3.9,1.34E-11,0.259663141,0.103,0.046,2.36E-07,9,Dact3
Enc1.9,1.40E-11,-0.286653766,0.016,0.099,2.47E-07,9,Enc1
Deptor.9,1.58E-11,0.302837722,0.174,0.095,2.80E-07,9,Deptor
Cmtm3.9,1.76E-11,-0.21544936,0.177,0.32,3.12E-07,9,Cmtm3
Vsir.9,1.77E-11,0.373634906,0.13,0.064,3.14E-07,9,Vsir
Rarres2.9,2.08E-11,-0.326443162,0.281,0.426,3.67E-07,9,Rarres2
Myl9.9,2.14E-11,-0.646674436,0.071,0.174,3.78E-07,9,Myl9
C1qtnf3.9,2.18E-11,-0.677718696,0.079,0.185,3.85E-07,9,C1qtnf3
Glt28d2.9,2.28E-11,0.068066166,0.011,0.001,4.04E-07,9,Glt28d2
Tmem158.9,2.37E-11,-0.297130912,0.051,0.151,4.20E-07,9,Tmem158
Pam.9,2.39E-11,0.311121074,0.593,0.54,4.22E-07,9,Pam
Lgals9.9,2.43E-11,-0.229398233,0.174,0.313,4.31E-07,9,Lgals9
Pygl.9,2.57E-11,-0.323342177,0.057,0.157,4.54E-07,9,Pygl
Rpl17.9,2.83E-11,-0.200303827,0.787,0.841,5.01E-07,9,Rpl17
Cxcl9.9,2.86E-11,-0.62278363,0.016,0.096,5.06E-07,9,Cxcl9
Tuba1c.9,3.13E-11,-0.281085077,0.112,0.232,5.53E-07,9,Tuba1c
Kcnt2.9,3.15E-11,0.15958581,0.059,0.02,5.58E-07,9,Kcnt2
Nr3c1.9,3.24E-11,0.353831681,0.506,0.425,5.73E-07,9,Nr3c1
Angptl4.9,3.36E-11,-0.252681075,0.103,0.223,5.95E-07,9,Angptl4
Kazald1.9,3.45E-11,0.226357033,0.089,0.037,6.11E-07,9,Kazald1
Calr.9,3.62E-11,-0.220577845,0.764,0.825,6.41E-07,9,Calr
Pde3a.9,3.76E-11,-0.316216496,0.053,0.15,6.65E-07,9,Pde3a
Plau.9,3.80E-11,-0.341918237,0.159,0.29,6.73E-07,9,Plau
Serpinf1.9,4.17E-11,0.154498328,0.88,0.805,7.38E-07,9,Serpinf1
Ank3.9,4.35E-11,-0.279147526,0.016,0.096,7.69E-07,9,Ank3
Hlx.9,4.50E-11,0.187687827,0.053,0.017,7.96E-07,9,Hlx
Glipr2.9,4.63E-11,-0.201557995,0.122,0.249,8.19E-07,9,Glipr2
Man1a.9,5.12E-11,-0.316794618,0.369,0.511,9.06E-07,9,Man1a
H19.9,5.13E-11,-0.988700582,0.153,0.269,9.08E-07,9,H19
Ptgfr.9,5.24E-11,0.218067215,0.071,0.027,9.28E-07,9,Ptgfr
Zfp385a.9,5.26E-11,-0.306217378,0.069,0.172,9.30E-07,9,Zfp385a
Pmp22.9,5.43E-11,0.202325572,0.568,0.482,9.61E-07,9,Pmp22
Vasn.9,5.45E-11,-0.298673404,0.171,0.301,9.65E-07,9,Vasn
Rhou.9,5.77E-11,-0.267351741,0.056,0.155,1.02E-06,9,Rhou
Ddb1.9,5.83E-11,-0.223789196,0.177,0.316,1.03E-06,9,Ddb1
Ddit4l.9,6.09E-11,0.220260448,0.077,0.03,1.08E-06,9,Ddit4l
Dclk1.9,6.88E-11,-0.247271776,0.205,0.348,1.22E-06,9,Dclk1
Dbn1.9,7.16E-11,-0.251979813,0.12,0.241,1.27E-06,9,Dbn1
Abcc9.9,7.50E-11,-0.366908144,0.007,0.077,1.33E-06,9,Abcc9
Adamts2.9,7.79E-11,-0.262103791,0.391,0.551,1.38E-06,9,Adamts2
Zfp385b.9,7.87E-11,0.192974388,0.084,0.035,1.39E-06,9,Zfp385b
Gbp3.9,8.22E-11,-0.243004745,0.043,0.135,1.46E-06,9,Gbp3
Tgfbr3.9,8.61E-11,-0.261073017,0.274,0.416,1.52E-06,9,Tgfbr3
Rps7.9,8.70E-11,-0.23943051,0.704,0.788,1.54E-06,9,Rps7
Hspa5.9,1.07E-10,-0.212349552,0.897,0.927,1.90E-06,9,Hspa5
Il1r2.9,1.12E-10,-0.314075168,0.011,0.084,1.98E-06,9,Il1r2
Rbpms.9,1.13E-10,-0.306340714,0.092,0.201,2.00E-06,9,Rbpms
Ifit1.9,1.16E-10,-0.528320455,0.054,0.147,2.05E-06,9,Ifit1
Adamts1.9,1.25E-10,-0.323762394,0.452,0.588,2.22E-06,9,Adamts1
Spry1.9,1.28E-10,0.264726357,0.164,0.089,2.27E-06,9,Spry1
Rps24.9,1.31E-10,-0.1668359,0.86,0.895,2.32E-06,9,Rps24
Mmp2.9,1.36E-10,-0.222749908,0.764,0.825,2.41E-06,9,Mmp2
Bmp1.9,1.37E-10,-0.257222831,0.425,0.567,2.43E-06,9,Bmp1
Epha4.9,1.47E-10,0.22671142,0.082,0.034,2.60E-06,9,Epha4
Dtnbp1.9,1.55E-10,-0.237203024,0.159,0.288,2.74E-06,9,Dtnbp1
Dlc1.9,1.62E-10,-0.261492659,0.148,0.274,2.87E-06,9,Dlc1
Bmp5.9,1.63E-10,0.155093262,0.064,0.023,2.89E-06,9,Bmp5
Ext1.9,1.68E-10,-0.280880837,0.174,0.301,2.97E-06,9,Ext1
Cfap44.9,1.70E-10,0.062623778,0.018,0.003,3.01E-06,9,Cfap44
Sfxn1.9,1.71E-10,-0.196046639,0.099,0.21,3.02E-06,9,Sfxn1
Sdc1.9,1.72E-10,-0.211658092,0.036,0.124,3.05E-06,9,Sdc1
Vtn.9,1.75E-10,-0.479205971,0.03,0.111,3.09E-06,9,Vtn
Scn7a.9,1.75E-10,-0.295437032,0.21,0.344,3.09E-06,9,Scn7a
Lgi2.9,1.84E-10,-0.273421911,0.1,0.211,3.26E-06,9,Lgi2
Cdr2l.9,1.87E-10,-0.183317941,0.051,0.146,3.31E-06,9,Cdr2l
Sgip1.9,1.95E-10,0.109157642,0.041,0.012,3.44E-06,9,Sgip1
Rps15.9,2.03E-10,-0.203211076,0.782,0.843,3.60E-06,9,Rps15
Trim47.9,2.10E-10,0.427761835,0.205,0.129,3.72E-06,9,Trim47
Aspn.9,2.27E-10,0.259002958,0.667,0.581,4.01E-06,9,Aspn
Il17ra.9,2.46E-10,-0.292979704,0.066,0.164,4.35E-06,9,Il17ra
Fgf1.9,2.47E-10,0.286950418,0.118,0.058,4.36E-06,9,Fgf1
Palld.9,2.53E-10,-0.241022927,0.187,0.318,4.48E-06,9,Palld
P4ha2.9,2.62E-10,-0.23495705,0.149,0.273,4.64E-06,9,P4ha2
Pdia6.9,2.73E-10,-0.227229915,0.432,0.578,4.83E-06,9,Pdia6
Ogfrl1.9,2.81E-10,0.262527926,0.099,0.045,4.98E-06,9,Ogfrl1
Prdx5.9,2.88E-10,-0.244497879,0.23,0.372,5.09E-06,9,Prdx5
Csrnp3.9,2.98E-10,0.053752913,0.013,0.002,5.28E-06,9,Csrnp3
Pthlh.9,3.73E-10,0.367727591,0.095,0.043,6.60E-06,9,Pthlh
Ndufa4l2.9,3.76E-10,0.230263067,0.194,0.114,6.65E-06,9,Ndufa4l2
Cyp1b1.9,3.82E-10,-0.288751629,0.043,0.129,6.76E-06,9,Cyp1b1
Rplp0.9,3.84E-10,-0.1727532,0.791,0.847,6.79E-06,9,Rplp0
Rpl22l1.9,4.19E-10,-0.247760446,0.406,0.558,7.42E-06,9,Rpl22l1
Sdk2.9,4.25E-10,0.0883017,0.023,0.005,7.53E-06,9,Sdk2
Chl1.9,4.48E-10,-0.286835387,0.016,0.089,7.92E-06,9,Chl1
Rps10.9,4.51E-10,-0.214231279,0.565,0.704,7.97E-06,9,Rps10
S100a6.9,4.61E-10,0.143284796,0.969,0.937,8.16E-06,9,S100a6
Gm18787.9,4.66E-10,-0.251377374,0.003,0.066,8.24E-06,9,Gm18787
Arhgef15.9,4.76E-10,0.048728499,0.011,0.001,8.42E-06,9,Arhgef15
Chst3.9,4.81E-10,0.068679622,0.011,0.001,8.51E-06,9,Chst3
Fhl1.9,4.83E-10,0.381929886,0.388,0.302,8.54E-06,9,Fhl1
Rpl34.9,5.08E-10,-0.18574542,0.737,0.82,8.99E-06,9,Rpl34
Alox12.9,5.17E-10,0.057538166,0.015,0.002,9.14E-06,9,Alox12
Yipf5.9,5.23E-10,-0.160502411,0.154,0.284,9.26E-06,9,Yipf5
Kif2a.9,5.44E-10,-0.225252091,0.113,0.226,9.63E-06,9,Kif2a
Rpl8.9,6.09E-10,-0.192904466,0.759,0.825,1.08E-05,9,Rpl8
Pdia4.9,6.12E-10,-0.206558733,0.25,0.393,1.08E-05,9,Pdia4
Creb3l1.9,6.20E-10,-0.182475987,0.094,0.201,1.10E-05,9,Creb3l1
Gm37899.9,6.30E-10,-0.213846898,0.008,0.074,1.11E-05,9,Gm37899
Fosb.9,6.39E-10,0.19468468,0.91,0.881,1.13E-05,9,Fosb
Col6a5.9,6.52E-10,-0.50551869,0.033,0.113,1.15E-05,9,Col6a5
Cd248.9,6.81E-10,-0.335135904,0.494,0.602,1.21E-05,9,Cd248
Sub1.9,7.00E-10,-0.22984303,0.269,0.409,1.24E-05,9,Sub1
Azin1.9,7.02E-10,-0.16958763,0.126,0.244,1.24E-05,9,Azin1
Xlr.9,7.18E-10,0.162137318,0.051,0.017,1.27E-05,9,Xlr
Lurap1l.9,7.20E-10,-0.241010714,0.02,0.093,1.27E-05,9,Lurap1l
Gm44080.9,7.66E-10,-0.221035012,0.002,0.062,1.36E-05,9,Gm44080
Pstpip1.9,8.19E-10,0.124403117,0.034,0.009,1.45E-05,9,Pstpip1
Entpd2.9,8.27E-10,0.30989066,0.433,0.338,1.46E-05,9,Entpd2
Rnf19b.9,8.33E-10,-0.254204699,0.089,0.189,1.47E-05,9,Rnf19b
Lypd2.9,8.67E-10,0.117617395,0.021,0.004,1.54E-05,9,Lypd2
Ssr3.9,9.35E-10,-0.214849541,0.346,0.496,1.65E-05,9,Ssr3
Srgap1.9,9.66E-10,-0.248078287,0.043,0.127,1.71E-05,9,Srgap1
Abracl.9,1.01E-09,-0.194474679,0.084,0.186,1.79E-05,9,Abracl
Ets2.9,1.04E-09,-0.1803312,0.031,0.111,1.83E-05,9,Ets2
Pdia5.9,1.05E-09,-0.174048326,0.048,0.135,1.86E-05,9,Pdia5
Ostc.9,1.10E-09,-0.195901682,0.276,0.421,1.95E-05,9,Ostc
Cgnl1.9,1.11E-09,0.356989413,0.171,0.101,1.96E-05,9,Cgnl1
1700023F06Rik.9,1.11E-09,0.090573143,0.023,0.005,1.96E-05,9,1700023F06Rik
Npnt.9,1.23E-09,0.089505499,0.013,0.002,2.18E-05,9,Npnt
Col15a1.9,1.24E-09,0.251837238,0.422,0.325,2.19E-05,9,Col15a1
Eva1c.9,1.25E-09,0.074720417,0.013,0.002,2.21E-05,9,Eva1c
2610027K06Rik.9,1.26E-09,0.052789804,0.013,0.002,2.23E-05,9,2610027K06Rik
Gxylt2.9,1.32E-09,-0.196829926,0.154,0.273,2.33E-05,9,Gxylt2
Actg1.9,1.34E-09,-0.208482455,0.103,0.211,2.36E-05,9,Actg1
Tubb6.9,1.46E-09,-0.223255333,0.263,0.404,2.58E-05,9,Tubb6
Mfap4.9,1.50E-09,-0.458626405,0.11,0.212,2.66E-05,9,Mfap4
Adam9.9,1.55E-09,-0.199605516,0.138,0.254,2.75E-05,9,Adam9
Vcan.9,1.57E-09,-0.276569464,0.299,0.438,2.77E-05,9,Vcan
Crispld1.9,1.57E-09,0.353935325,0.177,0.105,2.78E-05,9,Crispld1
Lgals3bp.9,1.69E-09,-0.247072647,0.194,0.321,2.99E-05,9,Lgals3bp
Rps29.9,1.71E-09,-0.164667459,0.841,0.878,3.02E-05,9,Rps29
Hp.9,1.71E-09,-0.640797223,0.026,0.099,3.02E-05,9,Hp
Parp3.9,1.71E-09,-0.144377328,0.182,0.314,3.03E-05,9,Parp3
Vldlr.9,1.78E-09,-0.264045479,0.067,0.16,3.16E-05,9,Vldlr
Tgfbi.9,1.85E-09,0.33226741,0.404,0.314,3.27E-05,9,Tgfbi
Serpine1.9,1.86E-09,-0.391941645,0.146,0.256,3.29E-05,9,Serpine1
Gnl3.9,1.99E-09,-0.274450062,0.263,0.394,3.52E-05,9,Gnl3
Mast4.9,2.14E-09,-0.225950172,0.077,0.174,3.79E-05,9,Mast4
Lrrc61.9,2.14E-09,-0.285618148,0.1,0.199,3.79E-05,9,Lrrc61
Phlda1.9,2.16E-09,-0.299492363,0.42,0.549,3.82E-05,9,Phlda1
Sp110.9,2.20E-09,-0.209654824,0.028,0.103,3.90E-05,9,Sp110
Angptl7.9,2.21E-09,0.084381479,0.084,0.036,3.92E-05,9,Angptl7
Tubb2b.9,2.25E-09,-0.185826357,0.049,0.135,3.98E-05,9,Tubb2b
Irf7.9,2.26E-09,-0.215898829,0.049,0.134,4.00E-05,9,Irf7
Cxcl2.9,2.30E-09,-0.549492967,0.018,0.086,4.07E-05,9,Cxcl2
Slc1a3.9,2.31E-09,0.266173717,0.102,0.049,4.09E-05,9,Slc1a3
B4galt5.9,2.35E-09,-0.201577398,0.039,0.12,4.16E-05,9,B4galt5
Sema3b.9,2.42E-09,-0.272262442,0.034,0.112,4.28E-05,9,Sema3b
Myc.9,2.45E-09,-0.239598874,0.236,0.367,4.34E-05,9,Myc
Rps18.9,2.49E-09,-0.200486372,0.768,0.826,4.40E-05,9,Rps18
Baz1a.9,2.54E-09,-0.161623202,0.026,0.1,4.50E-05,9,Baz1a
Rps19.9,2.55E-09,-0.181445173,0.841,0.88,4.51E-05,9,Rps19
Ppp1r14b.9,2.60E-09,-0.22010829,0.053,0.139,4.60E-05,9,Ppp1r14b
Slc3a2.9,2.61E-09,-0.178506473,0.172,0.296,4.62E-05,9,Slc3a2
Nhp2.9,2.62E-09,-0.185132554,0.066,0.158,4.64E-05,9,Nhp2
Cisd2.9,2.71E-09,-0.23150907,0.12,0.231,4.79E-05,9,Cisd2
Rpl29.9,2.84E-09,-0.239293425,0.337,0.478,5.03E-05,9,Rpl29
Txnrd1.9,2.92E-09,-0.22567168,0.166,0.281,5.17E-05,9,Txnrd1
Sod3.9,2.94E-09,-0.190074526,0.447,0.6,5.21E-05,9,Sod3
Ctsl.9,2.96E-09,-0.18499042,0.818,0.852,5.24E-05,9,Ctsl
Rps13.9,3.23E-09,-0.181082745,0.647,0.752,5.71E-05,9,Rps13
Bcl3.9,3.67E-09,-0.21700539,0.036,0.114,6.50E-05,9,Bcl3
Ngf.9,3.86E-09,-0.221421709,0.007,0.066,6.83E-05,9,Ngf
Marcksl1.9,3.91E-09,-0.262884124,0.046,0.127,6.92E-05,9,Marcksl1
Egr1.9,3.98E-09,0.178783008,0.91,0.932,7.04E-05,9,Egr1
Ecscr.9,3.99E-09,-0.219132824,0.062,0.151,7.06E-05,9,Ecscr
n-R5-8s1.9,4.04E-09,0.213323041,0.034,0.01,7.15E-05,9,n-R5-8s1
Hacd1.9,4.69E-09,-0.209270617,0.051,0.135,8.30E-05,9,Hacd1
Npm1.9,4.80E-09,-0.260515391,0.517,0.634,8.50E-05,9,Npm1
Mrpl52.9,4.83E-09,-0.171021874,0.258,0.397,8.55E-05,9,Mrpl52
1700019D03Rik.9,4.89E-09,-0.27943171,0.064,0.151,8.65E-05,9,1700019D03Rik
Col16a1.9,5.10E-09,-0.256461762,0.202,0.322,9.03E-05,9,Col16a1
Angpt1.9,5.30E-09,0.440587303,0.204,0.132,9.38E-05,9,Angpt1
Gm48536.9,5.43E-09,-0.223969975,0.011,0.074,9.61E-05,9,Gm48536
Gspt1.9,5.48E-09,-0.20879662,0.164,0.282,9.70E-05,9,Gspt1
Arpc5.9,5.84E-09,-0.222994701,0.355,0.5,0.000103378,9,Arpc5
Col4a5.9,5.88E-09,-0.203832641,0.015,0.079,0.000104069,9,Col4a5
Abl2.9,5.92E-09,-0.194787083,0.046,0.127,0.000104772,9,Abl2
Steap4.9,6.01E-09,-0.367603397,0.174,0.287,0.0001063,9,Steap4
Clip1.9,6.02E-09,-0.21794362,0.222,0.35,0.000106539,9,Clip1
Tmod2.9,6.13E-09,0.275028834,0.223,0.144,0.000108503,9,Tmod2
Gan.9,6.29E-09,-0.427086946,0.085,0.176,0.000111362,9,Gan
Stmn4.9,6.36E-09,-0.204403269,0.02,0.087,0.000112639,9,Stmn4
Epb41l3.9,6.54E-09,-0.183223722,0.069,0.159,0.000115679,9,Epb41l3
Dmkn.9,6.78E-09,-0.335029732,0.011,0.073,0.000120009,9,Dmkn
Tmbim6.9,6.92E-09,-0.227714542,0.342,0.485,0.000122547,9,Tmbim6
Eef2.9,6.95E-09,-0.220882604,0.608,0.719,0.000123032,9,Eef2
H3f3b.9,7.59E-09,-0.260932254,0.7,0.801,0.000134409,9,H3f3b
Rps5.9,7.74E-09,-0.163396061,0.823,0.87,0.000136946,9,Rps5
Slc39a14.9,8.05E-09,-0.209065492,0.057,0.143,0.000142405,9,Slc39a14
Etv4.9,8.51E-09,0.057423029,0.025,0.006,0.000150689,9,Etv4
Pappa.9,8.53E-09,0.316230564,0.067,0.028,0.000151051,9,Pappa
Rdh10.9,8.64E-09,-0.164197593,0.031,0.104,0.000152968,9,Rdh10
Ddx21.9,8.85E-09,-0.232342016,0.255,0.387,0.000156581,9,Ddx21
Lrrc55.9,8.97E-09,0.084216437,0.02,0.004,0.000158827,9,Lrrc55
Zfp36.9,9.18E-09,0.272511597,0.805,0.786,0.000162517,9,Zfp36
Selenoh.9,9.71E-09,-0.207394739,0.054,0.137,0.000171778,9,Selenoh
Nceh1.9,9.83E-09,0.230080611,0.089,0.042,0.000173905,9,Nceh1
Arhgap42.9,9.91E-09,-0.153810086,0.067,0.156,0.00017545,9,Arhgap42
Noct.9,1.01E-08,-0.176078226,0.038,0.113,0.000177928,9,Noct
Adora2b.9,1.01E-08,-0.194921896,0.007,0.063,0.000179552,9,Adora2b
Rps2.9,1.02E-08,-0.187153396,0.78,0.829,0.000180729,9,Rps2
Il16.9,1.07E-08,0.121372086,0.046,0.016,0.000190156,9,Il16
Cpz.9,1.16E-08,-0.171672461,0.005,0.06,0.000205295,9,Cpz
Nfe2l2.9,1.22E-08,-0.242619106,0.289,0.419,0.000216491,9,Nfe2l2
Gng12.9,1.27E-08,-0.208820819,0.192,0.313,0.000225646,9,Gng12
Rpl38.9,1.29E-08,-0.20006433,0.726,0.789,0.000228627,9,Rpl38
Cd44.9,1.29E-08,-0.330701806,0.209,0.321,0.000228907,9,Cd44
Rpn1.9,1.31E-08,-0.227737924,0.227,0.352,0.000231738,9,Rpn1
Aldh2.9,1.31E-08,0.290778498,0.524,0.463,0.000231981,9,Aldh2
Arf4.9,1.35E-08,-0.215851672,0.558,0.661,0.000239456,9,Arf4
Slit3.9,1.38E-08,-0.191045115,0.146,0.255,0.000245107,9,Slit3
mt-Rnr1.9,1.50E-08,0.278357832,0.662,0.621,0.000264652,9,mt-Rnr1
Pxdc1.9,1.50E-08,-0.189046304,0.048,0.127,0.000265997,9,Pxdc1
Eln.9,1.55E-08,-0.588283796,0.342,0.454,0.000274763,9,Eln
Acvr2a.9,1.60E-08,0.414696205,0.202,0.133,0.000282754,9,Acvr2a
Megf9.9,1.64E-08,-0.226667551,0.028,0.097,0.000290681,9,Megf9
Ugp2.9,1.72E-08,-0.176101683,0.228,0.358,0.000305176,9,Ugp2
Ehd1.9,1.76E-08,-0.192998555,0.105,0.205,0.000312059,9,Ehd1
Ttyh2.9,1.79E-08,-0.173917581,0.02,0.084,0.000316477,9,Ttyh2
Rgs7bp.9,1.82E-08,0.103266374,0.033,0.01,0.000322494,9,Rgs7bp
Adamtsl3.9,1.83E-08,0.216064094,0.092,0.044,0.000323328,9,Adamtsl3
Tent5a.9,1.97E-08,-0.264645182,0.223,0.345,0.000348438,9,Tent5a
Irgm1.9,2.04E-08,-0.436632374,0.148,0.246,0.000360281,9,Irgm1
Enpep.9,2.04E-08,-0.249596131,0.03,0.098,0.000361531,9,Enpep
Dusp10.9,2.10E-08,-0.186851334,0.007,0.061,0.000372355,9,Dusp10
Alkbh1.9,2.16E-08,-0.172448575,0.015,0.075,0.000382439,9,Alkbh1
Usp18.9,2.21E-08,-0.224519746,0.023,0.088,0.000391414,9,Usp18
Atp1b1.9,2.36E-08,-0.234430294,0.041,0.115,0.000417629,9,Atp1b1
Nfic.9,2.36E-08,0.368000903,0.506,0.456,0.000418167,9,Nfic
Arpc3.9,2.37E-08,-0.181687254,0.213,0.34,0.000419418,9,Arpc3
Pbdc1.9,2.47E-08,-0.160722738,0.125,0.23,0.00043685,9,Pbdc1
Tfpi.9,2.52E-08,-0.172936521,0.038,0.111,0.00044526,9,Tfpi
Vegfa.9,2.73E-08,-0.212526798,0.094,0.185,0.000483001,9,Vegfa
Des.9,2.76E-08,-0.478459144,0.011,0.069,0.000487693,9,Des
Kcnj8.9,2.79E-08,-0.458620408,0.005,0.057,0.00049457,9,Kcnj8
Bag1.9,2.81E-08,-0.162365184,0.24,0.37,0.000496967,9,Bag1
Sp140.9,2.90E-08,-0.175222102,0.046,0.122,0.000514069,9,Sp140
Cdk4.9,2.97E-08,-0.148234597,0.171,0.289,0.000525533,9,Cdk4
Wscd2.9,3.01E-08,0.090091723,0.016,0.003,0.000533447,9,Wscd2
Creld2.9,3.09E-08,-0.202489015,0.159,0.269,0.000547448,9,Creld2
Srxn1.9,3.12E-08,-0.246974281,0.062,0.144,0.000552424,9,Srxn1
